ID,Task,Subject Name,Experiment,Objects,Trial,Annotation file
583,approach handright extra_large_clamp and enclose handright extra_large_clamp and approach handleft extra_large_clamp and enclose handleft extra_large_clamp to pass extra_large_clamp 1 to experimenter_hand 28 \n,BBM08,Expt 2 (Passing),Extra-large clamp,Trial 5,Trial 5.xml
584,approach handright extra_large_clamp and enclose handright extra_large_clamp and approach handleft extra_large_clamp and enclose handleft extra_large_clamp to pass extra_large_clamp 15 to experimenter_hand 1 \n,BBM08,Expt 2 (Passing),Extra-large clamp,Trial 6,Trial 6.xml
585,approach handright extra_large_clamp and enclose handright extra_large_clamp and approach handleft extra_large_clamp and enclose handleft extra_large_clamp to pass extra_large_clamp 10 to experimenter_hand 29 \n,BBM08,Expt 2 (Passing),Extra-large clamp,Trial 7,Trial 7.xml
586,approach handright extra_large_clamp and enclose handright extra_large_clamp and approach handleft extra_large_clamp and enclose handleft extra_large_clamp to pass extra_large_clamp 10 to experimenter_hand 1 \n,BBM08,Expt 2 (Passing),Extra-large clamp,Trial 8,Trial 8.xml
587,approach handright extra_large_clamp and enclose handright extra_large_clamp and approach handleft extra_large_clamp and enclose handleft extra_large_clamp to pass extra_large_clamp 16 to experimenter_hand 1 \n,BBM08,Expt 2 (Passing),Extra-large clamp,Trial 9,Trial 9.xml
588,approach handright extra_large_clamp and enclose handright extra_large_clamp and approach handleft extra_large_clamp and enclose handleft extra_large_clamp to pass extra_large_clamp 23 to experimenter_hand 3 \n,BBM08,Expt 2 (Passing),Extra-large clamp,Trial 10,Trial 10.xml
589,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 12 to experimenter_hand 22 \n,BBM08,Expt 2 (Passing),Master chef can,Trial 1,Trial 1.xml
590,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 13 to experimenter_hand 4 \n,BBM08,Expt 2 (Passing),Master chef can,Trial 2,Trial 2.xml
591,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 18 to experimenter_hand 23 \n,BBM08,Expt 2 (Passing),Master chef can,Trial 3,Trial 3.xml
592,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 11 to experimenter_hand 29 \n,BBM08,Expt 2 (Passing),Master chef can,Trial 4,Trial 4.xml
593,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 14 to experimenter_hand 20 \n,BBM08,Expt 2 (Passing),Master chef can,Trial 5,Trial 5.xml
594,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 19 to experimenter_hand 11 \n,BBM08,Expt 2 (Passing),Master chef can,Trial 6,Trial 6.xml
595,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 2 to experimenter_hand 26 \n,BBM08,Expt 2 (Passing),Master chef can,Trial 7,Trial 7.xml
596,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 24 to experimenter_hand 20 \n,BBM08,Expt 2 (Passing),Master chef can,Trial 8,Trial 8.xml
597,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 5 to experimenter_hand 20 \n,BBM08,Expt 2 (Passing),Master chef can,Trial 9,Trial 9.xml
598,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 7 to experimenter_hand 6 \n,BBM08,Expt 2 (Passing),Master chef can,Trial 10,Trial 10.xml
599,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 28 to experimenter_hand 11 \n,BBM08,Expt 2 (Passing),Mustard bottle,Trial 1,Trial 1.xml
600,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 3 to experimenter_hand 9 \n,BBM08,Expt 2 (Passing),Mustard bottle,Trial 2,Trial 2.xml
601,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 14 to experimenter_hand 15 \n,BBM08,Expt 2 (Passing),Mustard bottle,Trial 3,Trial 3.xml
602,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 22 to experimenter_hand 20 \n,BBM08,Expt 2 (Passing),Mustard bottle,Trial 4,Trial 4.xml
603,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 12 to experimenter_hand 32 \n,BBM08,Expt 2 (Passing),Mustard bottle,Trial 5,Trial 5.xml
604,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 5 to experimenter_hand 20 \n,BBM08,Expt 2 (Passing),Mustard bottle,Trial 6,Trial 6.xml
605,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 19 to experimenter_hand 13 \n,BBM08,Expt 2 (Passing),Mustard bottle,Trial 7,Trial 7.xml
606,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 2 to experimenter_hand 17 \n,BBM08,Expt 2 (Passing),Mustard bottle,Trial 8,Trial 8.xml
607,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 11 to experimenter_hand 2 \n,BBM08,Expt 2 (Passing),Mustard bottle,Trial 9,Trial 9.xml
608,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 32 to experimenter_hand 14 \n,BBM08,Expt 2 (Passing),Mustard bottle,Trial 10,Trial 10.xml
609,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 17 to experimenter_hand 28 \n,BBM08,Expt 2 (Passing),Power drill,Trial 1,Trial 1.xml
610,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 23 to experimenter_hand 22 \n,BBM08,Expt 2 (Passing),Power drill,Trial 2,Trial 2.xml
611,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 26 to experimenter_hand 21 \n,BBM08,Expt 2 (Passing),Power drill,Trial 3,Trial 3.xml
612,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 4 to experimenter_hand 28 \n,BBM08,Expt 2 (Passing),Power drill,Trial 4,Trial 4.xml
613,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 7 to experimenter_hand 29 \n,BBM08,Expt 2 (Passing),Power drill,Trial 5,Trial 5.xml
614,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 4 to experimenter_hand 26 \n,BBM08,Expt 2 (Passing),Power drill,Trial 6,Trial 6.xml
615,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 17 to experimenter_hand 30 \n,BBM08,Expt 2 (Passing),Power drill,Trial 7,Trial 7.xml
616,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 25 to experimenter_hand 2 \n,BBM08,Expt 2 (Passing),Power drill,Trial 8,Trial 8.xml
617,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 8 to experimenter_hand 13 \n,BBM08,Expt 2 (Passing),Power drill,Trial 9,Trial 9.xml
618,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 20 to experimenter_hand 9 \n,BBM08,Expt 2 (Passing),Power drill,Trial 10,Trial 10.xml
619,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 1 to experimenter_hand 20 \n,BBM08,Expt 2 (Passing),Tomato soup can,Trial 1,Trial 1.xml
620,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 14 to experimenter_hand 2 \n,BBM08,Expt 2 (Passing),Tomato soup can,Trial 2,Trial 2.xml
621,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 23 to experimenter_hand 9 \n,BBM08,Expt 2 (Passing),Tomato soup can,Trial 3,Trial 3.xml
622,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 31 to experimenter_hand 15 \n,BBM08,Expt 2 (Passing),Tomato soup can,Trial 4,Trial 4.xml
623,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 4 to experimenter_hand 8 \n,BBM08,Expt 2 (Passing),Tomato soup can,Trial 5,Trial 5.xml
624,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 28 to experimenter_hand 6 \n,BBM08,Expt 2 (Passing),Tomato soup can,Trial 6,Trial 6.xml
625,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 1 to experimenter_hand 4 \n,BBM08,Expt 2 (Passing),Tomato soup can,Trial 7,Trial 7.xml
626,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 10 to experimenter_hand 6 \n,BBM08,Expt 2 (Passing),Tomato soup can,Trial 8,Trial 8.xml
627,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 32 to experimenter_hand 6 \n,BBM08,Expt 2 (Passing),Tomato soup can,Trial 9,Trial 9.xml
628,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 5 to experimenter_hand 22 \n,BBM08,Expt 2 (Passing),Tomato soup can,Trial 10,Trial 10.xml
629,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 28 to experimenter_hand 13 \n,BBM08,Expt 2 (Passing),Wood block,Trial 1,Trial 1.xml
630,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 26 to experimenter_hand 28 \n,BBM08,Expt 2 (Passing),Wood block,Trial 3,Trial 3.xml
631,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 12 to experimenter_hand 25 \n,BBM08,Expt 2 (Passing),Wood block,Trial 4,Trial 4.xml
632,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 3 to experimenter_hand 15 \n,BBM08,Expt 2 (Passing),Wood block,Trial 5,Trial 5.xml
633,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 22 to experimenter_hand 27 \n,BBM08,Expt 2 (Passing),Wood block,Trial 6,Trial 6.xml
634,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 17 to experimenter_hand 4 \n,BBM08,Expt 2 (Passing),Wood block,Trial 7,Trial 7.xml
635,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 31 to experimenter_hand 9 \n,BBM08,Expt 2 (Passing),Wood block,Trial 8,Trial 8.xml
636,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 4 to experimenter_hand 19 \n,BBM08,Expt 2 (Passing),Wood block,Trial 9,Trial 9.xml
637,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 14 to experimenter_hand 10 \n,BBM08,Expt 2 (Passing),Wood block,Trial 10,Trial 10.xml
638,approach handright banana and enclose handright banana and approach handleft banana and enclose handleft banana to pass banana 26 to experimenter_hand 22 \n,BBM09,Expt 2 (Passing),Banana,Trial 1,Trial 1.xml
639,approach handright banana and enclose handright banana and approach handleft banana and enclose handleft banana to pass banana 28 to experimenter_hand 23 \n,BBM09,Expt 2 (Passing),Banana,Trial 2,Trial 2.xml
640,approach handright banana and enclose handright banana and approach handleft banana and enclose handleft banana to pass banana 8 to experimenter_hand 11 \n,BBM09,Expt 2 (Passing),Banana,Trial 3,Trial 3.xml
641,approach handright banana and enclose handright banana and approach handleft banana and enclose handleft banana to pass banana 7 to experimenter_hand 15 \n,BBM09,Expt 2 (Passing),Banana,Trial 4,Trial 4.xml
642,approach handright banana and enclose handright banana and approach handleft banana and enclose handleft banana to pass banana 12 to experimenter_hand 7 \n,BBM09,Expt 2 (Passing),Banana,Trial 5,Trial 5.xml
643,approach handright banana and enclose handright banana and approach handleft banana and enclose handleft banana to pass banana 21 to experimenter_hand 24 \n,BBM09,Expt 2 (Passing),Banana,Trial 6,Trial 6.xml
644,approach handright banana and enclose handright banana and approach handleft banana and enclose handleft banana to pass banana 4 to experimenter_hand 24 \n,BBM09,Expt 2 (Passing),Banana,Trial 7,Trial 7.xml
645,approach handright banana and enclose handright banana and approach handleft banana and enclose handleft banana to pass banana 20 to experimenter_hand 22 \n,BBM09,Expt 2 (Passing),Banana,Trial 8,Trial 8.xml
646,approach handright banana and enclose handright banana and approach handleft banana and enclose handleft banana to pass banana 26 to experimenter_hand 8 \n,BBM09,Expt 2 (Passing),Banana,Trial 9,Trial 9.xml
647,approach handright banana and enclose handright banana and approach handleft banana and enclose handleft banana to pass banana 29 to experimenter_hand 20 \n,BBM09,Expt 2 (Passing),Banana,Trial 10,Trial 10.xml
648,approach handright bowl and enclose handright bowl and approach handleft bowl and enclose handleft bowl to pass bowl 15 to experimenter_hand 12 \n,BBM09,Expt 2 (Passing),Bowl,Trial 1,Trial 1.xml
649,approach handright bowl and enclose handright bowl and approach handleft bowl and enclose handleft bowl to pass bowl 31 to experimenter_hand 1 \n,BBM09,Expt 2 (Passing),Bowl,Trial 2,Trial 2.xml
650,approach handright bowl and enclose handright bowl and approach handleft bowl and enclose handleft bowl to pass bowl 31 to experimenter_hand 3 \n,BBM09,Expt 2 (Passing),Bowl,Trial 3,Trial 3.xml
651,approach handright bowl and enclose handright bowl and approach handleft bowl and enclose handleft bowl to pass bowl 15 to experimenter_hand 2 \n,BBM09,Expt 2 (Passing),Bowl,Trial 4,Trial 4.xml
652,approach handright bowl and enclose handright bowl and approach handleft bowl and enclose handleft bowl to pass bowl 30 to experimenter_hand 9 \n,BBM09,Expt 2 (Passing),Bowl,Trial 5,Trial 5.xml
653,approach handright bowl and enclose handright bowl and approach handleft bowl and enclose handleft bowl to pass bowl 28 to experimenter_hand 9 \n,BBM09,Expt 2 (Passing),Bowl,Trial 6,Trial 6.xml
654,approach handright bowl and enclose handright bowl and approach handleft bowl and enclose handleft bowl to pass bowl 31 to experimenter_hand 30 \n,BBM09,Expt 2 (Passing),Bowl,Trial 7,Trial 7.xml
655,approach handright bowl and enclose handright bowl and approach handleft bowl and enclose handleft bowl to pass bowl 11 to experimenter_hand 23 \n,BBM09,Expt 2 (Passing),Bowl,Trial 8,Trial 8.xml
656,approach handright bowl and enclose handright bowl and approach handleft bowl and enclose handleft bowl to pass bowl 24 to experimenter_hand 16 \n,BBM09,Expt 2 (Passing),Bowl,Trial 9,Trial 9.xml
657,approach handright bowl and enclose handright bowl and approach handleft bowl and enclose handleft bowl to pass bowl 20 to experimenter_hand 10 \n,BBM09,Expt 2 (Passing),Bowl,Trial 10,Trial 10.xml
658,approach handright extra_large_clamp and enclose handright extra_large_clamp and approach handleft extra_large_clamp and enclose handleft extra_large_clamp to pass extra_large_clamp 5 to experimenter_hand 6 \n,BBM09,Expt 2 (Passing),Extra-large clamp,Trial 1,Trial 1.xml
659,approach handright extra_large_clamp and enclose handright extra_large_clamp and approach handleft extra_large_clamp and enclose handleft extra_large_clamp to pass extra_large_clamp 7 to experimenter_hand 31 \n,BBM09,Expt 2 (Passing),Extra-large clamp,Trial 2,Trial 2.xml
660,approach handright extra_large_clamp and enclose handright extra_large_clamp and approach handleft extra_large_clamp and enclose handleft extra_large_clamp to pass extra_large_clamp 14 to experimenter_hand 25 \n,BBM09,Expt 2 (Passing),Extra-large clamp,Trial 3,Trial 3.xml
661,approach handright extra_large_clamp and enclose handright extra_large_clamp and approach handleft extra_large_clamp and enclose handleft extra_large_clamp to pass extra_large_clamp 17 to experimenter_hand 29 \n,BBM09,Expt 2 (Passing),Extra-large clamp,Trial 4,Trial 4.xml
662,approach handright extra_large_clamp and enclose handright extra_large_clamp and approach handleft extra_large_clamp and enclose handleft extra_large_clamp to pass extra_large_clamp 15 to experimenter_hand 8 \n,BBM09,Expt 2 (Passing),Extra-large clamp,Trial 5,Trial 5.xml
663,approach handright extra_large_clamp and enclose handright extra_large_clamp and approach handleft extra_large_clamp and enclose handleft extra_large_clamp to pass extra_large_clamp 6 to experimenter_hand 28 \n,BBM09,Expt 2 (Passing),Extra-large clamp,Trial 6,Trial 6.xml
664,approach handright extra_large_clamp and enclose handright extra_large_clamp and approach handleft extra_large_clamp and enclose handleft extra_large_clamp to pass extra_large_clamp 27 to experimenter_hand 9 \n,BBM09,Expt 2 (Passing),Extra-large clamp,Trial 7,Trial 7.xml
665,approach handright extra_large_clamp and enclose handright extra_large_clamp and approach handleft extra_large_clamp and enclose handleft extra_large_clamp to pass extra_large_clamp 1 to experimenter_hand 14 \n,BBM09,Expt 2 (Passing),Extra-large clamp,Trial 8,Trial 8.xml
666,approach handright extra_large_clamp and enclose handright extra_large_clamp and approach handleft extra_large_clamp and enclose handleft extra_large_clamp to pass extra_large_clamp 2 to experimenter_hand 12 \n,BBM09,Expt 2 (Passing),Extra-large clamp,Trial 9,Trial 9.xml
667,approach handright extra_large_clamp and enclose handright extra_large_clamp and approach handleft extra_large_clamp and enclose handleft extra_large_clamp to pass extra_large_clamp 14 to experimenter_hand 16 \n,BBM09,Expt 2 (Passing),Extra-large clamp,Trial 10,Trial 10.xml
668,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 4 to experimenter_hand 12 \n,BBM09,Expt 2 (Passing),Master chef can,Trial 1,Trial 1.xml
669,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 21 to experimenter_hand 25 \n,BBM09,Expt 2 (Passing),Master chef can,Trial 2,Trial 2.xml
670,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 16 to experimenter_hand 4 \n,BBM09,Expt 2 (Passing),Master chef can,Trial 3,Trial 3.xml
671,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 1 to experimenter_hand 17 \n,BBM09,Expt 2 (Passing),Master chef can,Trial 4,Trial 4.xml
672,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 24 to experimenter_hand 4 \n,BBM09,Expt 2 (Passing),Master chef can,Trial 5,Trial 5.xml
673,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 25 to experimenter_hand 20 \n,BBM09,Expt 2 (Passing),Master chef can,Trial 6,Trial 6.xml
674,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 28 to experimenter_hand 26 \n,BBM09,Expt 2 (Passing),Master chef can,Trial 7,Trial 7.xml
675,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 15 to experimenter_hand 5 \n,BBM09,Expt 2 (Passing),Master chef can,Trial 8,Trial 8.xml
676,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 19 to experimenter_hand 31 \n,BBM09,Expt 2 (Passing),Master chef can,Trial 9,Trial 9.xml
677,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 17 to experimenter_hand 27 \n,BBM09,Expt 2 (Passing),Master chef can,Trial 10,Trial 10.xml
678,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 21 to experimenter_hand 29 \n,BBM09,Expt 2 (Passing),Mustard bottle,Trial 1,Trial 1.xml
679,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 17 to experimenter_hand 18 \n,BBM09,Expt 2 (Passing),Mustard bottle,Trial 2,Trial 2.xml
680,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 10 to experimenter_hand 8 \n,BBM09,Expt 2 (Passing),Mustard bottle,Trial 3,Trial 3.xml
681,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 16 to experimenter_hand 4 \n,BBM09,Expt 2 (Passing),Mustard bottle,Trial 4,Trial 4.xml
682,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 12 to experimenter_hand 10 \n,BBM09,Expt 2 (Passing),Mustard bottle,Trial 5,Trial 5.xml
683,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 13 to experimenter_hand 8 \n,BBM09,Expt 2 (Passing),Mustard bottle,Trial 6,Trial 6.xml
684,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 8 to experimenter_hand 20 \n,BBM09,Expt 2 (Passing),Mustard bottle,Trial 7,Trial 7.xml
685,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 4 to experimenter_hand 24 \n,BBM09,Expt 2 (Passing),Mustard bottle,Trial 8,Trial 8.xml
686,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 26 to experimenter_hand 24 \n,BBM09,Expt 2 (Passing),Mustard bottle,Trial 9,Trial 9.xml
687,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 12 to experimenter_hand 26 \n,BBM09,Expt 2 (Passing),Mustard bottle,Trial 10,Trial 10.xml
688,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 2 to experimenter_hand 27 \n,BBM09,Expt 2 (Passing),Power drill,Trial 1,Trial 1.xml
689,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 15 to experimenter_hand 30 \n,BBM09,Expt 2 (Passing),Power drill,Trial 2,Trial 2.xml
690,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 12 to experimenter_hand 7 \n,BBM09,Expt 2 (Passing),Power drill,Trial 3,Trial 3.xml
691,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 14 to experimenter_hand 16 \n,BBM09,Expt 2 (Passing),Power drill,Trial 4,Trial 4.xml
692,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 4 to experimenter_hand 7 \n,BBM09,Expt 2 (Passing),Power drill,Trial 5,Trial 5.xml
693,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 23 to experimenter_hand 29 \n,BBM09,Expt 2 (Passing),Power drill,Trial 6,Trial 6.xml
694,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 15 to experimenter_hand 1 \n,BBM09,Expt 2 (Passing),Power drill,Trial 7,Trial 7.xml
695,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 2 to experimenter_hand 19 \n,BBM09,Expt 2 (Passing),Power drill,Trial 8,Trial 8.xml
696,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 5 to experimenter_hand 13 \n,BBM09,Expt 2 (Passing),Power drill,Trial 9,Trial 9.xml
697,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 15 to experimenter_hand 17 \n,BBM09,Expt 2 (Passing),Power drill,Trial 10,Trial 10.xml
698,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 26 to experimenter_hand 27 \n,BBM09,Expt 2 (Passing),Tomato soup can,Trial 1,Trial 1.xml
699,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 3 to experimenter_hand 31 \n,BBM09,Expt 2 (Passing),Tomato soup can,Trial 2,Trial 2.xml
700,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 13 to experimenter_hand 29 \n,BBM09,Expt 2 (Passing),Tomato soup can,Trial 3,Trial 3.xml
701,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 6 to experimenter_hand 4 \n,BBM09,Expt 2 (Passing),Tomato soup can,Trial 4,Trial 4.xml
702,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 11 to experimenter_hand 3 \n,BBM09,Expt 2 (Passing),Tomato soup can,Trial 5,Trial 5.xml
703,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 6 to experimenter_hand 15 \n,BBM09,Expt 2 (Passing),Tomato soup can,Trial 6,Trial 6.xml
704,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 32 to experimenter_hand 11 \n,BBM09,Expt 2 (Passing),Tomato soup can,Trial 7,Trial 7.xml
705,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 13 to experimenter_hand 12 \n,BBM09,Expt 2 (Passing),Tomato soup can,Trial 8,Trial 8.xml
706,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 21 to experimenter_hand 26 \n,BBM09,Expt 2 (Passing),Tomato soup can,Trial 9,Trial 9.xml
707,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 7 to experimenter_hand 12 \n,BBM09,Expt 2 (Passing),Tomato soup can,Trial 10,Trial 10.xml
