ID,Task,Subject Name,Experiment,Objects,Trial,Annotation file
1734,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 30 to experimenter_hand 7 \n,BBM07,Expt 2 (Passing),Mustard bottle,Trial 6,Trial 6.xml
1735,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 20 to experimenter_hand 3 \n,BBM07,Expt 2 (Passing),Mustard bottle,Trial 7,Trial 7.xml
1736,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 27 to experimenter_hand 11 \n,BBM07,Expt 2 (Passing),Mustard bottle,Trial 8,Trial 8.xml
1737,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 20 to experimenter_hand 10 \n,BBM07,Expt 2 (Passing),Mustard bottle,Trial 9,Trial 9.xml
1738,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 27 to experimenter_hand 16 \n,BBM07,Expt 2 (Passing),Mustard bottle,Trial 10,Trial 10.xml
1739,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 16 to experimenter_hand 12 \n,BBM07,Expt 2 (Passing),Power drill,Trial 1,Trial 1.xml
1740,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 17 to experimenter_hand 29 \n,BBM07,Expt 2 (Passing),Power drill,Trial 2,Trial 2.xml
1741,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 18 to experimenter_hand 21 \n,BBM07,Expt 2 (Passing),Power drill,Trial 3,Trial 3.xml
1742,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 22 to experimenter_hand 21 \n,BBM07,Expt 2 (Passing),Power drill,Trial 4,Trial 4.xml
1743,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 28 to experimenter_hand 6 \n,BBM07,Expt 2 (Passing),Power drill,Trial 5,Trial 5.xml
1744,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 11 to experimenter_hand 27 \n,BBM07,Expt 2 (Passing),Power drill,Trial 6,Trial 6.xml
1745,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 24 to experimenter_hand 29 \n,BBM07,Expt 2 (Passing),Power drill,Trial 7,Trial 7.xml
1746,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 29 to experimenter_hand 16 \n,BBM07,Expt 2 (Passing),Power drill,Trial 8,Trial 8.xml
1747,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 21 to experimenter_hand 2 \n,BBM07,Expt 2 (Passing),Power drill,Trial 9,Trial 9.xml
1748,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 20 to experimenter_hand 16 \n,BBM07,Expt 2 (Passing),Power drill,Trial 10,Trial 10.xml
1749,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 5 to experimenter_hand 2 \n,BBM07,Expt 2 (Passing),Tomato soup can,Trial 1,Trial 1.xml
1750,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 25 to experimenter_hand 12 \n,BBM07,Expt 2 (Passing),Tomato soup can,Trial 2,Trial 2.xml
1751,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 22 to experimenter_hand 18 \n,BBM07,Expt 2 (Passing),Tomato soup can,Trial 3,Trial 3.xml
1752,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 24 to experimenter_hand 19 \n,BBM07,Expt 2 (Passing),Tomato soup can,Trial 4,Trial 4.xml
1753,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 3 to experimenter_hand 1 \n,BBM07,Expt 2 (Passing),Tomato soup can,Trial 5,Trial 5.xml
1754,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 23 to experimenter_hand 8 \n,BBM07,Expt 2 (Passing),Tomato soup can,Trial 6,Trial 6.xml
1755,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 1 to experimenter_hand 18 \n,BBM07,Expt 2 (Passing),Tomato soup can,Trial 7,Trial 7.xml
1756,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 31 to experimenter_hand 20 \n,BBM07,Expt 2 (Passing),Tomato soup can,Trial 8,Trial 8.xml
1757,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 17 to experimenter_hand 5 \n,BBM07,Expt 2 (Passing),Tomato soup can,Trial 9,Trial 9.xml
1758,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 20 to experimenter_hand 11 \n,BBM07,Expt 2 (Passing),Tomato soup can,Trial 10,Trial 10.xml
1759,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 15 to experimenter_hand 3 \n,BBM07,Expt 2 (Passing),Wood block,Trial 1,Trial 1.xml
1760,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 9 to experimenter_hand 15 \n,BBM07,Expt 2 (Passing),Wood block,Trial 2,Trial 2.xml
1761,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 28 to experimenter_hand 18 \n,BBM07,Expt 2 (Passing),Wood block,Trial 3,Trial 3.xml
1762,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 29 to experimenter_hand 17 \n,BBM07,Expt 2 (Passing),Wood block,Trial 4,Trial 4.xml
1763,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 28 to experimenter_hand 29 \n,BBM07,Expt 2 (Passing),Wood block,Trial 5,Trial 5.xml
1764,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 15 to experimenter_hand 7 \n,BBM07,Expt 2 (Passing),Wood block,Trial 6,Trial 6.xml
1765,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 20 to experimenter_hand 30 \n,BBM07,Expt 2 (Passing),Wood block,Trial 7,Trial 7.xml
1766,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 22 to experimenter_hand 26 \n,BBM07,Expt 2 (Passing),Wood block,Trial 8,Trial 8.xml
1767,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 5 to experimenter_hand 16 \n,BBM07,Expt 2 (Passing),Wood block,Trial 9,Trial 9.xml
1768,approach handright wood_block and enclose handright wood_block and approach handleft wood_block and enclose handleft wood_block to pass wood_block to pass wood_block 21 to experimenter_hand 5 \n,BBM07,Expt 2 (Passing),Wood block,Trial 10,Trial 10.xml
1769,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 24 \n,BBM07,Expt 3 (Opening),Bleach cleanser,Trial 1,Trial 1.xml
1770,approach handright bleach_cleanser and enclose handright bleach_cleanser and approach handleft bleach_cleanser to open bleach_cleanser 27 \n,BBM07,Expt 3 (Opening),Bleach cleanser,Trial 2,Trial 2.xml
1771,approach handright bleach_cleanser and enclose handright bleach_cleanser and approach handleft bleach_cleanser to open bleach_cleanser 6 \n,BBM07,Expt 3 (Opening),Bleach cleanser,Trial 3,Trial 3.xml
1772,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 4 \n,BBM07,Expt 3 (Opening),Bleach cleanser,Trial 4,Trial 4.xml
1773,approach handright bleach_cleanser and enclose handright bleach_cleanser and approach handleft bleach_cleanser to open bleach_cleanser 19 \n,BBM07,Expt 3 (Opening),Bleach cleanser,Trial 5,Trial 5.xml
1774,approach handright bleach_cleanser and enclose handright bleach_cleanser and approach handleft bleach_cleanser to open bleach_cleanser 12 \n,BBM07,Expt 3 (Opening),Bleach cleanser,Trial 6,Trial 6.xml
1775,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 16 \n,BBM07,Expt 3 (Opening),Bleach cleanser,Trial 7,Trial 7.xml
1776,approach handleft bleach_cleanser and enclose handleft bleach_cleanser and approach handright bleach_cleanser to open bleach_cleanser 32 \n,BBM07,Expt 3 (Opening),Bleach cleanser,Trial 8,Trial 8.xml
1777,approach handright bleach_cleanser and enclose handright bleach_cleanser and approach handleft bleach_cleanser to open bleach_cleanser 25 \n,BBM07,Expt 3 (Opening),Bleach cleanser,Trial 9,Trial 9.xml
1778,approach handright bleach_cleanser and enclose handright bleach_cleanser and approach handleft bleach_cleanser to open bleach_cleanser 13 \n,BBM07,Expt 3 (Opening),Bleach cleanser,Trial 10,Trial 10.xml
1779,approach handleft gelatin_box and enclose handleft gelatin_box and approach handleft gelatin_box to open gelatin_box 20 \n,BBM07,Expt 3 (Opening),Gelatin box,Trial 1,Trial 1.xml
1780,approach handleft gelatin_box and enclose handleft gelatin_box and approach handleft gelatin_box to open gelatin_box 23 \n,BBM07,Expt 3 (Opening),Gelatin box,Trial 2,Trial 2.xml
1781,approach handleft gelatin_box and enclose handleft gelatin_box and approach handleft gelatin_box to open gelatin_box 13 \n,BBM07,Expt 3 (Opening),Gelatin box,Trial 3,Trial 3.xml
1782,approach handleft gelatin_box and enclose handleft gelatin_box and approach handleft gelatin_box to open gelatin_box 21 \n,BBM07,Expt 3 (Opening),Gelatin box,Trial 4,Trial 4.xml
1783,approach handleft gelatin_box and enclose handleft gelatin_box and approach handleft gelatin_box to open gelatin_box 16 \n,BBM07,Expt 3 (Opening),Gelatin box,Trial 5,Trial 5.xml
1784,approach handleft gelatin_box and enclose handleft gelatin_box and approach handleft gelatin_box to open gelatin_box 15 \n,BBM07,Expt 3 (Opening),Gelatin box,Trial 6,Trial 6.xml
1785,approach handleft gelatin_box and enclose handleft gelatin_box and approach handleft gelatin_box to open gelatin_box 4 \n,BBM07,Expt 3 (Opening),Gelatin box,Trial 7,Trial 7.xml
1786,approach handleft gelatin_box and enclose handleft gelatin_box and approach handleft gelatin_box to open gelatin_box 32 \n,BBM07,Expt 3 (Opening),Gelatin box,Trial 8,Trial 8.xml
1787,approach handleft gelatin_box and enclose handleft gelatin_box and approach handleft gelatin_box to open gelatin_box 2 \n,BBM07,Expt 3 (Opening),Gelatin box,Trial 9,Trial 9.xml
1788,approach handleft gelatin_box and enclose handleft gelatin_box and approach handleft gelatin_box to open gelatin_box 10 \n,BBM07,Expt 3 (Opening),Gelatin box,Trial 10,Trial 10.xml
1789,approach handright marker and enclose handright marker and approach handleft marker to open marker 27 \n,BBM07,Expt 3 (Opening),Marker,Trial 1,Trial 1.xml
1790,approach handright marker and enclose handright marker and approach handleft marker to open marker 8 \n,BBM07,Expt 3 (Opening),Marker,Trial 2,Trial 2.xml
1791,approach handright marker and enclose handright marker and approach handleft marker to open marker 11 \n,BBM07,Expt 3 (Opening),Marker,Trial 3,Trial 3.xml
1792,approach handright marker and enclose handright marker and approach handleft marker to open marker 29 \n,BBM07,Expt 3 (Opening),Marker,Trial 4,Trial 4.xml
1793,approach handright marker and enclose handright marker and approach handleft marker to open marker 9 \n,BBM07,Expt 3 (Opening),Marker,Trial 5,Trial 5.xml
1794,approach handright marker and enclose handright marker and approach handleft marker to open marker 5 \n,BBM07,Expt 3 (Opening),Marker,Trial 6,Trial 6.xml
1795,approach handright marker and enclose handright marker and approach handleft marker to open marker 26 \n,BBM07,Expt 3 (Opening),Marker,Trial 7,Trial 7.xml
1796,approach handright marker and enclose handright marker and approach handleft marker to open marker 31 \n,BBM07,Expt 3 (Opening),Marker,Trial 8,Trial 8.xml
1797,approach handright marker and enclose handright marker and approach handleft marker to open marker 3 \n,BBM07,Expt 3 (Opening),Marker,Trial 9,Trial 9.xml
1798,approach handright marker and enclose handright marker and approach handleft marker to open marker 7 \n,BBM07,Expt 3 (Opening),Marker,Trial 10,Trial 10.xml
1799,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can to open master_chef_can 20 \n,BBM07,Expt 3 (Opening),Master chef can,Trial 1,Trial 1.xml
1800,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can to open master_chef_can 6 \n,BBM07,Expt 3 (Opening),Master chef can,Trial 2,Trial 2.xml
1801,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can to open master_chef_can 4 \n,BBM07,Expt 3 (Opening),Master chef can,Trial 3,Trial 3.xml
1802,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can to open master_chef_can 21 \n,BBM07,Expt 3 (Opening),Master chef can,Trial 4,Trial 4.xml
1803,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can to open master_chef_can 30 \n,BBM07,Expt 3 (Opening),Master chef can,Trial 5,Trial 5.xml
1804,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can to open master_chef_can 15 \n,BBM07,Expt 3 (Opening),Master chef can,Trial 6,Trial 6.xml
1805,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can to open master_chef_can 24 \n,BBM07,Expt 3 (Opening),Master chef can,Trial 7,Trial 7.xml
1806,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can to open master_chef_can 8 \n,BBM07,Expt 3 (Opening),Master chef can,Trial 8,Trial 8.xml
1807,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can to open master_chef_can 16 \n,BBM07,Expt 3 (Opening),Master chef can,Trial 9,Trial 9.xml
1808,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can to open master_chef_can 25 \n,BBM07,Expt 3 (Opening),Master chef can,Trial 10,Trial 10.xml
1809,approach handleft mustard_bottle and enclose handleft mustard_bottle and approach handright mustard_bottle to open mustard_bottle 13 \n,BBM07,Expt 3 (Opening),Mustard bottle,Trial 1,Trial 1.xml
1810,approach handleft mustard_bottle and enclose handleft mustard_bottle and approach handright mustard_bottle to open mustard_bottle 4 \n,BBM07,Expt 3 (Opening),Mustard bottle,Trial 2,Trial 2.xml
1811,approach handleft mustard_bottle and enclose handleft mustard_bottle and approach handright mustard_bottle to open mustard_bottle 9 \n,BBM07,Expt 3 (Opening),Mustard bottle,Trial 3,Trial 3.xml
1812,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle to open mustard_bottle 24 \n,BBM07,Expt 3 (Opening),Mustard bottle,Trial 4,Trial 4.xml
1813,approach handleft mustard_bottle and enclose handleft mustard_bottle and approach handright mustard_bottle to open mustard_bottle 12 \n,BBM07,Expt 3 (Opening),Mustard bottle,Trial 5,Trial 5.xml
1814,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle to open mustard_bottle 25 \n,BBM07,Expt 3 (Opening),Mustard bottle,Trial 6,Trial 6.xml
1815,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle to open mustard_bottle 16 \n,BBM07,Expt 3 (Opening),Mustard bottle,Trial 7,Trial 7.xml
1816,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle to open mustard_bottle 21 \n,BBM07,Expt 3 (Opening),Mustard bottle,Trial 8,Trial 8.xml
1817,approach handleft mustard_bottle and enclose handleft mustard_bottle and approach handright mustard_bottle to open mustard_bottle 11 \n,BBM07,Expt 3 (Opening),Mustard bottle,Trial 9,Trial 9.xml
1818,approach handleft mustard_bottle and enclose handleft mustard_bottle and approach handright mustard_bottle to open mustard_bottle 27 \n,BBM07,Expt 3 (Opening),Mustard bottle,Trial 10,Trial 10.xml
1819,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright pitcher_base to open pitcher_base 32 \n,BBM07,Expt 3 (Opening),Pitcher base,Trial 1,Trial 1.xml
1820,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright pitcher_base to open pitcher_base 15 \n,BBM07,Expt 3 (Opening),Pitcher base,Trial 2,Trial 2.xml
1821,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright pitcher_base to open pitcher_base 6 \n,BBM07,Expt 3 (Opening),Pitcher base,Trial 3,Trial 3.xml
1822,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright pitcher_base to open pitcher_base 30 \n,BBM07,Expt 3 (Opening),Pitcher base,Trial 4,Trial 4.xml
1823,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright pitcher_base to open pitcher_base 13 \n,BBM07,Expt 3 (Opening),Pitcher base,Trial 5,Trial 5.xml
1824,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright pitcher_base to open pitcher_base 5 \n,BBM07,Expt 3 (Opening),Pitcher base,Trial 6,Trial 6.xml
1825,approach handleft pitcher_base and enclose handleft pitcher_base and approach handright pitcher_base to open pitcher_base 19 \n,BBM07,Expt 3 (Opening),Pitcher base,Trial 7,Trial 7.xml
1826,approach handright pitcher_base and enclose handright pitcher_base and approach handleft pitcher_base to open pitcher_base 26 \n,BBM07,Expt 3 (Opening),Pitcher base,Trial 8,Trial 8.xml
1827,approach handright pitcher_base and enclose handright pitcher_base and approach handleft pitcher_base to open pitcher_base 1 \n,BBM07,Expt 3 (Opening),Pitcher base,Trial 9,Trial 9.xml
1828,approach handright pitcher_base and enclose handright pitcher_base and approach handleft pitcher_base to open pitcher_base 12 \n,BBM07,Expt 3 (Opening),Pitcher base,Trial 10,Trial 10.xml
1829,approach handleft potted_meat_can and enclose handleft potted_meat_can and approach handright potted_meat_can to open potted_meat_can 2 \n,BBM07,Expt 3 (Opening),Potted meat can,Trial 1,Trial 1.xml
1830,approach handleft potted_meat_can and enclose handleft potted_meat_can and approach handright potted_meat_can to open potted_meat_can 30 \n,BBM07,Expt 3 (Opening),Potted meat can,Trial 2,Trial 2.xml
1831,approach handleft potted_meat_can and enclose handleft potted_meat_can and approach handright potted_meat_can to open potted_meat_can 32 \n,BBM07,Expt 3 (Opening),Potted meat can,Trial 3,Trial 3.xml
1832,approach handleft potted_meat_can and enclose handleft potted_meat_can and approach handright potted_meat_can to open potted_meat_can 31 \n,BBM07,Expt 3 (Opening),Potted meat can,Trial 4,Trial 4.xml
1833,approach handleft potted_meat_can and enclose handleft potted_meat_can and approach handright potted_meat_can to open potted_meat_can 14 \n,BBM07,Expt 3 (Opening),Potted meat can,Trial 5,Trial 5.xml
1834,approach handleft potted_meat_can and enclose handleft potted_meat_can and approach handright potted_meat_can to open potted_meat_can 21 \n,BBM07,Expt 3 (Opening),Potted meat can,Trial 6,Trial 6.xml
1835,approach handleft potted_meat_can and enclose handleft potted_meat_can and approach handright potted_meat_can to open potted_meat_can 24 \n,BBM07,Expt 3 (Opening),Potted meat can,Trial 7,Trial 7.xml
1836,approach handleft potted_meat_can and enclose handleft potted_meat_can and approach handright potted_meat_can to open potted_meat_can 1 \n,BBM07,Expt 3 (Opening),Potted meat can,Trial 8,Trial 8.xml
1837,approach handleft potted_meat_can and enclose handleft potted_meat_can and approach handright potted_meat_can to open potted_meat_can 15 \n,BBM07,Expt 3 (Opening),Potted meat can,Trial 9,Trial 9.xml
1838,approach handleft potted_meat_can and enclose handleft potted_meat_can and approach handright potted_meat_can to open potted_meat_can 28 \n,BBM07,Expt 3 (Opening),Potted meat can,Trial 10,Trial 10.xml
1839,approach handright sugar_box and enclose handright sugar_box and approach handleft sugar_box to open sugar_box 19 \n,BBM07,Expt 3 (Opening),Sugar box,Trial 1,Trial 1.xml
1840,approach handright sugar_box and enclose handright sugar_box and approach handleft sugar_box to open sugar_box 29 \n,BBM07,Expt 3 (Opening),Sugar box,Trial 2,Trial 2.xml
1841,approach handright sugar_box and enclose handright sugar_box and approach handleft sugar_box to open sugar_box 27 \n,BBM07,Expt 3 (Opening),Sugar box,Trial 3,Trial 3.xml
1842,approach handright sugar_box and enclose handright sugar_box and approach handleft sugar_box to open sugar_box 9 \n,BBM07,Expt 3 (Opening),Sugar box,Trial 4,Trial 4.xml
1843,approach handright sugar_box and enclose handright sugar_box and approach handleft sugar_box to open sugar_box 6 \n,BBM07,Expt 3 (Opening),Sugar box,Trial 5,Trial 5.xml
1844,approach handright sugar_box and enclose handright sugar_box and approach handleft sugar_box to open sugar_box 2 \n,BBM07,Expt 3 (Opening),Sugar box,Trial 6,Trial 6.xml
1845,approach handright sugar_box and enclose handright sugar_box and approach handleft sugar_box to open sugar_box 12 \n,BBM07,Expt 3 (Opening),Sugar box,Trial 7,Trial 7.xml
1846,approach handright sugar_box and enclose handright sugar_box and approach handleft sugar_box to open sugar_box 1 \n,BBM07,Expt 3 (Opening),Sugar box,Trial 8,Trial 8.xml
1847,approach handright sugar_box and enclose handright sugar_box and approach handleft sugar_box to open sugar_box 16 \n,BBM07,Expt 3 (Opening),Sugar box,Trial 9,Trial 9.xml
1848,approach handright sugar_box and enclose handright sugar_box and approach handleft sugar_box to open sugar_box 18 \n,BBM07,Expt 3 (Opening),Sugar box,Trial 10,Trial 10.xml
1849,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 11 \n,BBM07,Expt 3 (Opening),Tomato soup can,Trial 1,Trial 1.xml
1850,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 2 \n,BBM07,Expt 3 (Opening),Tomato soup can,Trial 2,Trial 2.xml
1851,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 15 \n,BBM07,Expt 3 (Opening),Tomato soup can,Trial 3,Trial 3.xml
1852,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 17 \n,BBM07,Expt 3 (Opening),Tomato soup can,Trial 4,Trial 4.xml
1853,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 8 \n,BBM07,Expt 3 (Opening),Tomato soup can,Trial 5,Trial 5.xml
1854,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 16 \n,BBM07,Expt 3 (Opening),Tomato soup can,Trial 6,Trial 6.xml
1855,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 30 \n,BBM07,Expt 3 (Opening),Tomato soup can,Trial 7,Trial 7.xml
1856,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 20 \n,BBM07,Expt 3 (Opening),Tomato soup can,Trial 8,Trial 8.xml
1857,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can to open tomato_soup_can 1 \n,BBM07,Expt 3 (Opening),Tomato soup can,Trial 9,Trial 9.xml
1858,approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright tomato_soup_can to open tomato_soup_can 22 \n,BBM07,Expt 3 (Opening),Tomato soup can,Trial 10,Trial 10.xml
1859,approach handright tuna_fish_can and enclose handright tuna_fish_can and approach handleft tuna_fish_can to open tuna_fish_can 5 \n,BBM07,Expt 3 (Opening),Tuna fish can,Trial 1,Trial 1.xml
1860,approach handright tuna_fish_can and enclose handright tuna_fish_can and approach handleft tuna_fish_can to open tuna_fish_can 14 \n,BBM07,Expt 3 (Opening),Tuna fish can,Trial 2,Trial 2.xml
1861,approach handright tuna_fish_can and enclose handright tuna_fish_can and approach handleft tuna_fish_can to open tuna_fish_can 11 \n,BBM07,Expt 3 (Opening),Tuna fish can,Trial 3,Trial 3.xml
1862,approach handright tuna_fish_can and enclose handright tuna_fish_can and approach handleft tuna_fish_can to open tuna_fish_can 7 \n,BBM07,Expt 3 (Opening),Tuna fish can,Trial 4,Trial 4.xml
1863,approach handright tuna_fish_can and enclose handright tuna_fish_can and approach handleft tuna_fish_can to open tuna_fish_can 16 \n,BBM07,Expt 3 (Opening),Tuna fish can,Trial 5,Trial 5.xml
1864,approach handleft tuna_fish_can and enclose handleft tuna_fish_can and approach handright tuna_fish_can to open tuna_fish_can 20 \n,BBM07,Expt 3 (Opening),Tuna fish can,Trial 6,Trial 6.xml
1865,approach handright tuna_fish_can and enclose handright tuna_fish_can and approach handleft tuna_fish_can to open tuna_fish_can 1 \n,BBM07,Expt 3 (Opening),Tuna fish can,Trial 7,Trial 7.xml
1866,approach handright tuna_fish_can and enclose handright tuna_fish_can and approach handleft tuna_fish_can to open tuna_fish_can 27 \n,BBM07,Expt 3 (Opening),Tuna fish can,Trial 8,Trial 8.xml
1867,approach handright tuna_fish_can and enclose handright tuna_fish_can and approach handleft tuna_fish_can to open tuna_fish_can 26 \n,BBM07,Expt 3 (Opening),Tuna fish can,Trial 9,Trial 9.xml
1868,approach handright tuna_fish_can and enclose handright tuna_fish_can and approach handleft tuna_fish_can to open tuna_fish_can 6 \n,BBM07,Expt 3 (Opening),Tuna fish can,Trial 10,Trial 10.xml
1869,approach handright cracker_box and enclose handright cracker_box and approach handleft cracker_box to open cracker_box 7 \n,BBM07,Expt 3 (Opening),Cracker box,Trial 1,Trial 1.xml
1870,approach handleft cracker_box and enclose handleft cracker_box and approach handright cracker_box to open cracker_box 24 \n,BBM07,Expt 3 (Opening),Cracker box,Trial 2,Trial 2.xml
1871,approach handright cracker_box and enclose handright cracker_box and approach handleft cracker_box to open cracker_box 1 \n,BBM07,Expt 3 (Opening),Cracker box,Trial 3,Trial 3.xml
1872,approach handright cracker_box and enclose handright cracker_box and approach handleft cracker_box to open cracker_box 21 \n,BBM07,Expt 3 (Opening),Cracker box,Trial 4,Trial 4.xml
1873,approach handright cracker_box and enclose handright cracker_box and approach handleft cracker_box to open cracker_box 28 \n,BBM07,Expt 3 (Opening),Cracker box,Trial 5,Trial 5.xml
1874,approach handright cracker_box and enclose handright cracker_box and approach handleft cracker_box to open cracker_box 32 \n,BBM07,Expt 3 (Opening),Cracker box,Trial 6,Trial 6.xml
1875,approach handright cracker_box and enclose handright cracker_box and approach handleft cracker_box to open cracker_box 10 \n,BBM07,Expt 3 (Opening),Cracker box,Trial 7,Trial 7.xml
1876,approach handright cracker_box and enclose handright cracker_box and approach handleft cracker_box to open cracker_box 15 \n,BBM07,Expt 3 (Opening),Cracker box,Trial 8,Trial 8.xml
1877,approach handright cracker_box and enclose handright cracker_box and approach handleft cracker_box to open cracker_box 20 \n,BBM07,Expt 3 (Opening),Cracker box,Trial 9,Trial 9.xml
1878,approach handright cracker_box and enclose handright cracker_box and approach handleft cracker_box to open cracker_box 18 \n,BBM07,Expt 3 (Opening),Cracker box,Trial 10,Trial 10.xml
